,Unnamed: 0,Age,Gender,Education Level,Job Title,Years of Experience,Country,Race,height,weight,id,professionalism
2727,2727,49.0,M,p,director|of|data|scienc,19.0,us,White,2.1324555741462676,102.95260944628217,2727,864.0
217,217,52.0,F,p,director|of|operation,24.0,australi,Australian,1.8174054929928185,113.84515820676407,217,1100.0
1842,1842,30.0,F,bachelor's|degr,front|end|develope,4.0,australi,Asian,1.843846568853734,56.472803817143806,1842,56.0
6220,6220,37.0,F,p,research|scientis,15.0,australi,White,1.7648043518402035,73.00172514187959,6220,468.0
211,211,47.0,F,p,senior|product|designe,16.0,chin,Chinese,2.405868421256497,83.43624616676803,211,675.0
5588,5588,37.0,F,p,research|scientis,13.0,canad,White,2.3009737762716673,94.17161211404664,5588,432.0
4329,4329,35.0,M,bachelor's|degr,operations|manage,10.0,us,African American,2.216020441581714,53.30252595326577,4329,272.0
2317,2317,44.0,M,master's|degr,product|manage,16.0,u,White,2.4300186211433337,97.06072936910077,2317,588.0
2325,2325,27.0,F,master's|degr,software|enginee,4.0,australi,White,1.704392620621517,46.39834077194417,2325,50.0
5319,5319,40.0,F,master's|degr,marketing|manage,16.0,us,Asian,2.398514742804585,74.72903663593199,5319,546.0
3868,3868,28.0,F,bachelor's|degr,junior|software|develope,3.0,canad,White,1.5571553898402115,53.25733576012425,3868,26.0
1808,1808,47.0,M,p,software|engineer|manage,18.0,u,White,2.148497820751051,80.62260269612233,1808,720.0
6558,6558,28.0,M,p,marketing|manage,5.0,us,Hispanic,1.6067258270104565,53.593021769741874,6558,108.0
5532,5532,38.0,F,p,research|scientis,13.0,us,White,2.219886873910947,76.6651237485253,5532,432.0
5101,5101,28.0,M,bachelor's|degr,senior|product|marketing|manage,7.0,us,Hispanic,2.3214908421486373,54.54816757649003,5101,130.0
457,457,32.0,F,bachelor,software|enginee,8.0,us,Hispanic,2.290314838836988,41.372890507193176,457,186.0
4127,4127,41.0,M,p,data|scientis,16.0,canad,Asian,2.2728057631138388,79.59652318317168,4127,600.0
4145,4145,46.0,M,bachelor's|degr,operations|manage,20.0,canad,Asian,2.4727571402309207,82.69829013322817,4145,855.0
3420,3420,43.0,M,master's|degr,senior|hr|generalis,13.0,chin,Chinese,1.7917816489434175,79.73924463999016,3420,451.0
2618,2618,28.0,M,bachelor's|degr,back|end|develope,5.0,u,Mixed,1.9306729735117756,73.69696783520695,2618,108.0
2131,2131,30.0,F,bachelor's|degr,front|end|develope,5.0,australi,White,1.9502312221963676,54.11385531318475,2131,116.0
3944,3944,28.0,M,high|scho,junior|sales|associat,4.0,australi,Australian,1.5850100238618507,58.31086037347319,3944,52.0
5123,5123,38.0,M,bachelor's|degr,sales|manage,13.0,us,Asian,1.979546446118026,84.68916035229046,5123,396.0
6522,6522,47.0,M,master's|degr,marketing|manage,15.0,canad,Asian,1.9261721836247607,85.79286403639182,6522,585.0
4601,4601,28.0,F,master's|degr,senior|hr|generalis,4.0,chin,Chinese,2.3497180565535167,32.97670976057349,4601,52.0
3507,3507,46.0,M,p,director|of|h,16.0,us,White,2.2032018877890795,82.08991818092267,3507,630.0
3429,3429,29.0,M,master's|degr,web|develope,5.0,u,White,1.5312791887698252,59.316741956271244,3429,84.0
477,477,30.0,M,master,product|manage,4.0,u,Asian,2.169892460528023,33.414364615141885,477,84.0
5562,5562,31.0,F,bachelor's|degr,marketing|coordinato,7.0,u,Asian,1.9212948126162233,67.03713204067245,5562,150.0
6119,6119,28.0,M,bachelor's|degr,product|designe,3.0,us,Hispanic,1.8834874424047254,43.9620346204102,6119,54.0
884,884,32.0,M,bachelor,data|analys,11.0,canad,White,1.975899929169265,54.124184064518914,884,279.0
2878,2878,34.0,M,bachelor's|degr,senior|software|enginee,8.0,australi,Australian,1.983099919292314,78.8612883334183,2878,224.0
5125,5125,40.0,F,master's|degr,marketing|manage,13.0,canad,Asian,1.7924206978853867,71.58835635399979,5125,468.0
3122,3122,38.0,M,bachelor's|degr,senior|software|enginee,14.0,canad,Black,2.3168129173262386,59.69132883526631,3122,468.0
6466,6466,45.0,M,bachelor's|degr,content|marketing|manage,16.0,chin,White,2.4443754923697685,92.338906715656,6466,602.0
3733,3733,28.0,M,bachelor's|degr,software|develope,5.0,australi,Asian,2.449645640570719,45.445365241713525,3733,78.0
2061,2061,35.0,F,bachelor's|degr,full|stack|enginee,7.0,australi,Asian,1.6413086514588544,86.1391507251775,2061,198.0
2211,2211,52.0,M,p,senior|project|enginee,19.0,canad,Asian,2.268654257324649,105.75322020461856,2211,900.0
216,216,36.0,M,bachelor,senior|project|coordinato,11.0,canad,White,2.193263021952116,86.10880988865274,216,315.0
4869,4869,41.0,F,p,senior|research|scientis,14.0,australi,White,1.6641064050074983,65.80944757258577,4869,507.0
2049,2049,50.0,M,p,senior|project|enginee,18.0,canad,Black,1.9057679532127967,91.94705854726138,2049,833.0
6191,6191,29.0,M,bachelor's|degr,software|enginee,5.0,us,Asian,2.275764542992837,53.455198393474035,6191,81.0
4644,4644,27.0,F,bachelor's|degr,junior|software|enginee,3.0,australi,Australian,1.951102335929357,38.44490997425132,4644,26.0
4099,4099,26.0,M,high|scho,junior|sales|associat,3.0,us,Asian,2.2925524363327074,55.11137800780249,4099,24.0
6100,6100,30.0,F,bachelor's|degr,marketing|analys,4.0,us,African American,2.296086968122306,61.67725754860369,6100,84.0
2423,2423,57.0,M,bachelor's|degr,senior|project|enginee,30.0,u,Asian,1.8026678568741263,117.09313603719711,2423,1540.0
2240,2240,34.0,F,bachelor's|degr,full|stack|enginee,8.0,canad,Asian,2.0280190424859623,70.374821096927,2240,198.0
597,597,30.0,F,master,data|scientis,7.0,canad,Asian,2.1750576786461835,64.00927264797863,597,168.0
2784,2784,47.0,F,p,software|engineer|manage,22.0,chin,White,1.6935326759813374,93.55838444737284,2784,966.0
3250,3250,36.0,M,master's|degr,data|analys,9.0,canad,White,2.2756018058553824,71.69433841319731,3250,272.0
4312,4312,33.0,M,bachelor's|degr,software|develope,7.0,chin,Chinese,1.9817974820632582,56.297890012450594,4312,186.0
4463,4463,28.0,F,bachelor's|degr,software|develope,5.0,chin,Korean,2.2076156075439615,36.48770741415149,4463,81.0
3881,3881,30.0,M,bachelor's|degr,software|enginee,5.0,canad,Asian,1.9595249593363415,79.22363926859508,3881,116.0
6498,6498,24.0,M,bachelor's|degr,sales|representativ,3.0,australi,Asian,2.10132839252726,35.56998851419027,6498,23.0
574,574,26.0,M,bachelor,data|analys,2.0,u,Welsh,1.9449642628404948,42.08910380487896,574,24.0
1693,1693,57.0,M,p,software|engineer|manage,19.0,chin,Chinese,1.7086368588562868,119.22157421944274,1693,990.0
6188,6188,34.0,F,p,data|scientis,11.0,u,White,2.368392934651022,81.72911081359422,6188,288.0
4454,4454,34.0,F,master's|degr,marketing|manage,8.0,canad,White,1.8359579655220548,62.86994429652949,4454,192.0
1069,1069,26.0,F,bachelor,data|analys,3.0,australi,Asian,1.8039526932600065,54.60966776249424,1069,50.0
2639,2639,36.0,F,master's|degr,senior|software|enginee,12.0,canad,Asian,2.459981706542832,74.10524219612792,2639,350.0
6006,6006,30.0,F,bachelor's|degr,marketing|coordinato,6.0,u,Asian,2.4596494189404843,59.23082392810882,6006,116.0
4690,4690,33.0,F,master's|degr,senior|software|enginee,9.0,canad,White,1.917661699733055,65.46057576925335,4690,224.0
584,584,26.0,M,bachelor,data|analys,2.0,chin,Korean,1.9124101415892152,47.741408254111704,584,24.0
2443,2443,41.0,M,master's|degr,software|engineer|manage,16.0,canad,Asian,2.198052703937737,68.90435338422463,2443,546.0
1321,1321,29.0,M,bachelor's|degr,front|end|develope,5.0,australi,Australian,2.300824450054942,51.501865246078545,1321,81.0
5575,5575,27.0,M,bachelor's|degr,product|manage,2.0,u,Asian,1.7062682680030536,53.84119131945704,5575,25.0
52,52,41.0,F,bachelor,event|coordinato,13.0,chin,White,2.2260792272275887,73.34402073234367,52,480.0
6427,6427,38.0,M,bachelor's|degr,sales|directo,8.0,chin,White,2.0068106611857615,64.68011227856887,6427,216.0
5553,5553,39.0,M,master's|degr,marketing|directo,16.0,u,White,2.0727285965922855,71.54651514530399,5553,518.0
1015,1015,34.0,M,bachelor,software|enginee,10.0,chin,Korean,1.7863729590942652,66.30455197550485,1015,256.0
2062,2062,46.0,M,p,senior|project|enginee,18.0,canad,Asian,2.21809030852438,77.24665364716017,2062,720.0
1991,1991,34.0,F,bachelor's|degr,full|stack|enginee,7.0,australi,Australian,1.8137546893790542,63.31446646934751,1991,198.0
4822,4822,30.0,M,bachelor's|degr,junior|data|analys,5.0,australi,Asian,1.7362324779908487,58.520118579811836,4822,84.0
4088,4088,27.0,F,bachelor's|degr,junior|software|develope,4.0,chin,White,2.399251609661391,40.25027758591127,4088,52.0
6668,6668,30.0,M,p,sales|representativ,6.0,chin,White,2.253141958730608,60.16665927146546,6668,112.0
3570,3570,28.0,F,bachelor's|degr,junior|web|develope,4.0,u,White,1.6213906344810196,35.94303896142634,3570,52.0
3822,3822,47.0,M,p,data|scientis,20.0,u,Welsh,1.6982117227236744,93.63972170367802,3822,828.0
2364,2364,26.0,F,bachelor's|degr,software|develope,3.0,chin,Korean,2.4690320641734527,36.52664673322491,2364,48.0
2024,2024,51.0,M,p,senior|project|enginee,21.0,australi,White,2.346147904192561,95.99086919059896,2024,950.0
5167,5167,39.0,F,master's|degr,marketing|directo,15.0,canad,Black,1.9231404872142295,78.16253252396116,5167,532.0
1609,1609,50.0,M,p,software|engineer|manage,16.0,chin,Chinese,1.5625657771719883,102.386388294499,1609,735.0
5624,5624,30.0,F,bachelor's|degr,marketing|coordinato,4.0,u,Welsh,1.8073839775395992,51.626402449048335,5624,84.0
6203,6203,30.0,M,bachelor's|degr,marketing|analys,6.0,canad,Asian,2.212748590417413,75.52823796007306,6203,116.0
6236,6236,31.0,F,bachelor's|degr,marketing|coordinato,7.0,u,Welsh,2.3544699171886547,69.17576606546211,6236,150.0
4256,4256,31.0,M,bachelor's|degr,software|enginee,7.0,u,Mixed,2.274801672896155,85.04506657418278,4256,150.0
5858,5858,35.0,M,p,research|directo,12.0,canad,White,1.5553956207189086,63.83834071347054,5858,374.0
4126,4126,30.0,F,master's|degr,human|resources|coordinato,3.0,us,White,2.222371544036383,63.917095611091526,4126,56.0
4835,4835,29.0,F,bachelor's|degr,junior|software|enginee,4.0,u,White,2.1614427661311133,56.43844958353107,4835,54.0
981,981,32.0,M,bachelor,data|analys,6.0,chin,White,2.286141904220994,62.20044390815847,981,150.0
6142,6142,26.0,M,high|scho,delivery|drive,1.0,australi,White,2.012203477816291,40.38243400431459,6142,0.0
2376,2376,27.0,M,p,software|engineer|manage,14.0,chin,Chinese,1.8547430366033195,26.73949956929283,2376,300.0
5520,5520,31.0,F,bachelor's|degr,marketing|coordinato,6.0,us,African American,2.0711990548273587,58.95478061014839,5520,150.0
4975,4975,23.0,F,high|scho,junior|sales|representativ,2.0,canad,Black,2.335618385496537,28.621820185134425,4975,0.0
2320,2320,29.0,F,bachelor's|degr,software|enginee,4.0,u,White,1.8228730944553613,50.32185284163392,2320,81.0
6528,6528,28.0,M,high|scho,sales|manage,3.0,chin,Chinese,2.410855130922239,68.64534640109432,6528,52.0
1812,1812,47.0,M,p,senior|project|enginee,16.0,us,Hispanic,2.4179530271616034,78.69059871288624,1812,690.0
5697,5697,32.0,F,bachelor's|degr,marketing|coordinato,6.0,u,Welsh,1.5198741205122444,80.51389859132874,5697,150.0
5630,5630,33.0,F,bachelor's|degr,marketing|manage,8.0,u,Mixed,2.1538020532380733,60.09860863434085,5630,217.0
562,562,33.0,M,bachelor,software|enginee,9.0,australi,Australian,1.6585348546434289,85.16256362147564,562,256.0
4576,4576,32.0,M,bachelor's|degr,web|develope,6.0,us,Asian,2.471273612811397,57.235416425757165,4576,120.0
2468,2468,37.0,F,bachelor's|degr,senior|project|enginee,13.0,chin,White,1.9659935160773498,61.960569526089955,2468,420.0
4573,4573,29.0,F,master's|degr,junior|hr|generalis,4.0,us,African American,1.6728034932600644,41.82322809312988,4573,54.0
6660,6660,48.0,M,master's|degr,director|of|marketin,18.0,canad,White,2.2582910462405916,102.46103721041418,6660,736.0
1,1,,,master,data|analys,120.0,RazShmuelykingdom,NayaCollegegeek,2.48052467719228,200.0,1,84.0
3637,3637,27.0,F,master's|degr,junior|hr|generalis,2.0,u,White,2.1417501619082375,46.66698391768137,3637,25.0
2738,2738,31.0,F,bachelor's|degr,software|enginee,6.0,us,Hispanic,2.204026161374019,64.35797948087972,2738,150.0
1727,1727,36.0,M,bachelor's|degr,full|stack|enginee,10.0,chin,White,2.234553521987432,68.18382285779964,1727,280.0
6225,6225,34.0,M,bachelor's|degr,product|manage,8.0,canad,Asian,1.5888690907486773,77.11184645975867,6225,224.0
1765,1765,36.0,M,bachelor's|degr,full|stack|enginee,10.0,chin,Chinese,1.732840106289838,89.91241748543884,1765,280.0
3933,3933,27.0,F,bachelor's|degr,junior|software|develope,2.0,australi,Asian,2.493269354077018,66.23124540445647,3933,25.0
2350,2350,30.0,M,bachelor's|degr,front|end|develope,5.0,canad,Black,2.308795920900856,66.4480152826257,2350,116.0
3723,3723,35.0,F,bachelor's|degr,human|resources|manage,8.0,chin,Korean,1.8314988920231858,68.27859445975194,3723,204.0
110,110,44.0,F,master,senior|graphic|designe,16.0,us,Asian,2.173057387751621,66.67709846621034,110,630.0
2127,2127,32.0,M,bachelor's|degr,back|end|develope,6.0,canad,Asian,1.9700300527629184,63.83582441783698,2127,150.0
4497,4497,31.0,F,bachelor's|degr,marketing|coordinato,6.0,u,Mixed,1.6170586773177913,65.44590071463026,4497,120.0
6030,6030,30.0,M,bachelor's|degr,marketing|analys,5.0,u,Welsh,2.4414027443775064,57.55110603236305,6030,84.0
5171,5171,36.0,F,p,research|directo,11.0,chin,White,2.078311362122487,68.47535985527931,5171,340.0
2289,2289,24.0,F,bachelor's|degr,software|enginee,2.0,us,White,1.5448003148541063,44.19370432666969,2289,23.0
5607,5607,33.0,M,bachelor's|degr,product|manage,9.0,canad,Black,2.0384903241842043,52.945302974160114,5607,224.0
198,198,34.0,F,bachelor,junior|account|manage,7.0,australi,Asian,2.0141121182463873,63.49360936661534,198,160.0
1593,1593,39.0,M,master's|degr,senior|software|enginee,11.0,canad,Asian,2.043107285487989,57.7545668383082,1593,333.0
5507,5507,36.0,M,p,research|directo,12.0,u,Mixed,1.6890008887679255,68.02569511873932,5507,374.0
5040,5040,25.0,F,high|scho,sales|associat,2.0,canad,Black,1.51953314267007,47.385797418137614,5040,24.0
5209,5209,41.0,F,master's|degr,marketing|manage,13.0,u,Asian,1.8553652798111355,98.80478142467929,5209,468.0
5822,5822,27.0,M,bachelor's|degr,product|designe,3.0,chin,Korean,2.391564808869978,44.05667420211108,5822,52.0
6166,6166,31.0,F,bachelor's|degr,marketing|coordinato,7.0,chin,Chinese,1.8337708140986537,50.69953632941943,6166,150.0
163,163,37.0,M,bachelor,senior|marketing|coordinato,8.0,chin,White,1.6413842337711615,47.094981909339445,163,245.0
1943,1943,41.0,F,master's|degr,software|engineer|manage,13.0,us,Asian,2.332526036223389,75.32484518710282,1943,468.0
3814,3814,37.0,F,master's|degr,marketing|coordinato,9.0,chin,Korean,1.5061964716506453,50.94899288150471,3814,280.0
6423,6423,28.0,M,high|scho,sales|manage,4.0,chin,Korean,1.5539858804944096,62.94555762245609,6423,52.0
476,476,32.0,F,bachelor,software|enginee,7.0,u,Welsh,1.8162305338163125,66.56456073709222,476,186.0
4875,4875,29.0,F,bachelor's|degr,junior|software|enginee,4.0,u,Mixed,1.581638014398087,36.766811956250564,4875,54.0
5498,5498,28.0,F,bachelor's|degr,graphic|designe,4.0,us,White,1.6334948471477826,46.68900507879273,5498,52.0
2813,2813,34.0,F,master's|degr,front|end|develope,10.0,us,Asian,1.5334613631513383,54.1944232563544,2813,297.0
1885,1885,46.0,M,p,software|engineer|manage,17.0,australi,Australian,1.7053238282918644,87.7082324018507,1885,720.0
3542,3542,29.0,F,high|scho,junior|hr|coordinato,2.0,chin,White,1.5427622294097696,43.342270016002985,3542,27.0
4258,4258,28.0,F,bachelor's|degr,junior|software|develope,3.0,australi,Asian,2.4605515774037805,57.991191313054735,4258,54.0
2223,2223,35.0,F,bachelor's|degr,full|stack|enginee,7.0,u,White,2.2785950445466767,54.3518042862886,2223,198.0
2925,2925,45.0,M,bachelor's|degr,senior|project|enginee,22.0,canad,Black,2.475910693283992,89.10849908068509,2925,860.0
246,246,51.0,F,master,director|of|marketin,23.0,canad,White,1.7503018639503987,105.43378914609526,246,1029.0
728,728,32.0,M,bachelor,data|analys,10.0,canad,Asian,1.9704374980136512,70.31914635785557,728,279.0
3666,3666,33.0,M,bachelor's|degr,software|enginee,6.0,canad,White,1.6588228583017575,61.70842224772457,3666,124.0
2461,2461,30.0,F,master's|degr,senior|software|enginee,7.0,us,African American,2.481174225599086,55.822023943641476,2461,174.0
5615,5615,29.0,M,bachelor's|degr,software|enginee,5.0,us,Asian,1.7486261870491018,68.4355618477391,5615,81.0
546,546,26.0,M,bachelor,data|analys,2.0,us,African American,2.0800447570172738,50.86172358225339,546,24.0
739,739,30.0,F,bachelor,software|enginee,6.0,canad,Asian,1.9947713551853932,52.999062586146174,739,140.0
4130,4130,37.0,F,master's|degr,marketing|manage,11.0,australi,Asian,2.12171036251921,65.8452074212683,4130,350.0
3701,3701,30.0,F,high|scho,junior|sales|associat,3.0,australi,Australian,1.560360481483127,66.37753750525127,3701,29.0
1749,1749,34.0,M,bachelor's|degr,front|end|develope,7.0,canad,Asian,2.2073723662538978,79.69232599849275,1749,198.0
5021,5021,32.0,M,master's|degr,financial|manage,8.0,canad,Asian,2.290668366707467,51.88445282124555,5021,210.0
568,568,33.0,M,bachelor,data|analys,10.0,u,Asian,1.533571176065974,61.62975301953403,568,279.0
5647,5647,41.0,F,bachelor's|degr,financial|manage,18.0,u,Mixed,2.2800807143072497,71.56219915620906,5647,624.0
604,604,27.0,M,bachelor,data|analys,5.0,canad,Asian,1.5989639293647757,67.62354771457049,604,78.0
6425,6425,29.0,M,p,marketing|manage,6.0,u,Mixed,2.386114723375149,40.83432263839298,6425,108.0
2616,2616,50.0,M,master's|degr,front|end|develope,26.0,u,Asian,2.2707568234795077,95.72888268190664,2616,1176.0
2195,2195,32.0,M,bachelor's|degr,back|end|develope,7.0,chin,Chinese,1.5832603289507556,48.44203369499581,2195,186.0
5074,5074,29.0,F,p,director|of|marketin,7.0,australi,Asian,1.7117722955061643,53.205565643562885,5074,168.0
628,628,31.0,M,p,data|scientis,8.0,u,Welsh,2.0274497915809784,72.49808104361796,628,210.0
3740,3740,41.0,F,master's|degr,marketing|manage,11.0,chin,White,2.000364779263262,85.64330678464086,3740,390.0
3488,3488,46.0,M,p,director|of|h,15.0,u,Asian,2.1342795779749597,88.07571143503671,3488,630.0
3551,3551,27.0,F,bachelor's|degr,web|develope,5.0,canad,White,2.366520600535499,56.0301819758108,3551,78.0
6688,6688,47.0,M,master's|degr,director|of|marketin,18.0,chin,Chinese,1.7065497670667602,91.95318434627153,6688,736.0
2976,2976,49.0,F,master's|degr,senior|software|enginee,25.0,australi,Asian,2.1740642879968535,95.87623242541004,2976,1104.0
1122,1122,36.0,F,bachelor,product|manage,14.0,chin,White,2.3811978792791324,91.42520898768299,1122,420.0
2426,2426,42.0,F,master's|degr,senior|software|enginee,17.0,us,Hispanic,2.3093480258690415,65.61684130446137,2426,640.0
4762,4762,29.0,M,bachelor's|degr,junior|data|analys,4.0,chin,White,2.2894958490997785,52.47970612289297,4762,84.0
5702,5702,38.0,M,master's|degr,marketing|directo,16.0,canad,Asian,1.973994611388236,86.00401392900253,5702,518.0
1676,1676,49.0,M,p,senior|project|enginee,18.0,us,African American,1.9657867235769466,91.08706459917882,1676,752.0
185,185,44.0,M,bachelor,senior|it|project|manage,16.0,chin,Chinese,1.8643575516375686,83.37593448116029,185,602.0
